student_id,gender,age,previous_score,attendance_rate,study_hours_per_week,midterm_score,quiz_average,assignment_average,library_visits_per_week,online_course_time,participation_score,sleep_hours_per_day,extracurricular_hours,part_time_job_hours,parent_education_level,family_income,tutoring,course_difficulty,prerequisite_score,attendance_impact,study_efficiency,total_assessment_score,final_score,final_grade
S1001,Male,19,75.73981452276168,85.93027816311289,30.209377338158845,60.550245015668416,81.40670343363469,49.024630432240116,0.044016090037862776,9.685360026743076,81.09988176929792,8.587815965709842,10.282920225162545,1.8171024949183356,Master,Middle,Yes,Medium,90.41258009504176,41.999059802793454,2.507162384545121,63.349498166029804,86.79962718510323,A
S1002,Female,23,86.24445481849938,66.89545448420665,29.05490515445947,58.31016529272718,53.84156334876496,49.921311064032956,0.0033015925947643687,6.036277413854731,42.91583969190981,4.039097894151252,7.013564433786262,6.096227797812935,High School,Middle,Yes,Medium,92.26174840669897,28.65180428364396,2.9683268405115486,54.45292844093025,79.0415791434578,B
S1003,Female,23,84.20724184055716,94.89578253419259,8.351396953217519,49.6884651876573,61.63183094977947,80.85855426576283,4.722634607952153,,54.26477860589203,6.862299626301294,0.835603435401362,14.737897682436355,Bachelor,High,Yes,Medium,40.24255736891707,39.321690481436185,10.083012735745351,62.62250163972561,71.07265221667573,B
S1004,Female,23,56.92549571121982,84.52464956276967,37.290034171703,73.39966685558184,87.13660863100404,71.78173922815866,0.2929370500537065,,76.42964458004727,8.763426400796146,13.77765226032825,11.044506974261255,Bachelor,Low,No,Hard,57.4391267256996,40.64332378484035,1.5265605670701397,77.03537109998155,88.70671173283314,A
S1005,Female,20,56.71622613836632,66.28815534227817,24.896527075488684,66.21432882797458,75.37692097658335,88.47283876755657,9.745325536623746,,63.746254116713594,7.780268323848119,14.704936993145715,12.327368793985604,Bachelor,Middle,No,Medium,86.05579162058748,32.63569742602617,2.278077820508749,75.64065945443181,84.64668440345154,B
S1006,Female,23,62.0678465485211,98.49352229924827,17.73039323974895,87.6135545778202,94.54251496577814,95.39489605389423,2.2206517454139196,4.083282012596635,81.69997270444256,,6.465651228177524,23.443421358770177,Bachelor,Middle,No,Hard,69.50448629433444,45.888051230662995,3.50064692357607,92.02664513702979,95.62864772693196,A
S1007,Female,21,66.24836268534668,80.73461853341283,31.478850422335732,41.766026926513206,,66.36017827193511,,5.131151939566061,97.28455308560018,7.867852039638095,9.204912111139908,0.44037705203205824,Bachelor,High,No,Hard,84.4129803415184,43.67729617714389,2.1045356420747923,,83.33869683775687,B
S1008,Female,19,68.38050116338172,62.9159380748662,14.007791044057193,75.41273601553195,91.7509935590683,77.80255146215555,0.6113763001222361,13.96109094543619,38.158268140063825,9.441676018891982,6.754479393656201,19.814757789637163,PhD,Middle,No,Easy,86.93278055608658,26.506435050472625,4.881604883190499,81.03115791257994,79.28942647392678,B
S1009,Male,24,80.58637475750054,85.07331617660269,29.272844296621216,,71.54986099895541,72.53831452874203,5.2204841617125854,8.67767688614168,79.66974014786427,7.3982908036612445,4.828194763291808,0.0033069540546737386,Bachelor,Middle,No,Medium,64.34444209677275,41.455942882553664,2.7529396850172883,,96.53623112007898,A
S1010,Female,23,52.550619447462594,70.12795628051241,6.389892265028653,81.77176130535689,97.0039173776953,98.9885860603338,3.799561251474085,2.6844272570250154,46.12409089424801,8.798717148760637,1.1597818928671144,1.8917557672873109,High School,Middle,No,Easy,59.744061591363206,30.263205063003323,8.22402276405625,91.50645555355149,79.76677389745333,B
S1011,Male,17,51.56027169017299,92.1477380750921,34.37928131632452,88.73406819025388,96.07205030714609,90.70964240461274,0.44660028877223756,9.955427083685741,59.013370918529844,,6.841015955959483,12.24858359512872,Bachelor,Middle,Yes,Easy,65.0488296327789,39.4469956062336,1.4997483867031947,91.5281350896292,100.0,A
S1012,,24,67.63597533247591,92.71288294264762,20.685979645746148,80.09685585562218,65.79856186669186,95.14557395525445,3.3512426669622473,,32.30039080565979,8.2334092124534,12.275768345391773,25.22845559414464,Bachelor,High,Yes,Medium,75.90373614433464,34.273943043926245,3.269652996414145,80.32198308883277,96.07037539391739,A
S1013,Female,20,81.37236614620912,99.15789423418647,27.28425200252796,91.0295533906233,,58.988704816768234,3.914360202228556,12.351803467056001,39.513516760488926,7.439954583334381,0.2554719163200536,4.349872966933814,Bachelor,High,Yes,Hard,60.19375340877501,37.65007162235373,2.9823931452718493,,94.74582527024981,A
S1014,Male,21,58.704590433041716,80.07478124098014,12.743323693233929,58.29611299014903,90.68534596235116,87.48895327394268,9.8992149127494,11.186117048271042,52.384410233422976,,8.731615247703335,16.63864227385835,PhD,Middle,No,Easy,82.6243558783764,34.49931641897864,4.606693814441121,76.77073496694777,84.12064759316283,B
S1015,Female,17,78.86770165653132,78.19827518910948,28.697579943045678,67.67651792133486,60.112659071723016,59.60102737487069,,3.1206998139940385,53.93900637015895,6.246867389527525,13.211581630900334,20.355156804802327,Master,Middle,No,Hard,89.71960365267623,34.24728383076464,2.7482352802241583,62.98471310251206,81.71309531068012,B
S1016,Female,17,61.69226620731348,90.13902421785923,32.028409656264685,40.774381480558986,79.96593923759694,56.480839338561445,5.447796153700997,13.142096770260109,92.97096515234671,7.39265640109071,3.26324145021537,6.8859865251648165,High School,High,No,Medium,55.52711611872996,45.63590029582711,1.9261732589724951,57.24378616507111,83.14644914604264,B
S1017,Male,17,,65.29882625367706,21.562461540953954,40.38266730168102,53.48875114831111,96.9346387810553,9.873155491986287,7.8868326530331965,81.92690364865607,8.783239430236195,2.748837970335933,15.36990765808749,Bachelor,Low,No,Hard,93.07443042958317,35.97502860583433,,61.28008389948232,78.55642247429283,B
S1018,Female,17,90.30604749199775,81.87662055172497,26.6204423421628,53.20696412483359,90.16211458800616,46.06174291948267,7.920192079401351,13.339350331079334,98.05280777309288,6.628628737885458,11.584149385529146,27.34221849414577,Master,Low,No,Hard,74.24988856989208,44.17354772013607,3.3923571340873804,62.14994290218008,79.51337195555581,B
S1019,Female,24,63.37792419265969,81.84990400523404,20.97140733378395,45.54439584264969,58.37820240816784,98.09637870148863,9.93367500882089,4.94741744137319,71.93500572346684,9.76034965458864,3.8262964667893993,15.366855760965983,PhD,Middle,,Hard,88.29928241708575,38.94197234626358,3.0221111623043453,65.16013266995681,70.36884179338102,B
S1020,Male,24,,63.57892491241549,36.2931979240246,54.31162523646645,53.3991056665167,53.209404334384345,9.682983146601693,0.9307657895314914,46.91996124639226,5.630762515742049,2.879764013409727,4.71969185362944,Bachelor,Low,Yes,Medium,45.7154039399658,28.4576697230031,,53.707203094856894,69.80603782239473,C
S1021,Female,19,68.50867874298041,76.71936342027655,22.42542131800117,49.73738119906186,69.21051658586293,90.06909449862974,4.895395420941543,7.139639529896192,52.935852094515,8.4674031712619,5.669838758538526,18.834428900626342,Bachelor,High,Yes,Hard,53.83245253809313,33.60297944498596,3.0549561487162618,67.67883580497255,80.41279566241107,B
S1022,Male,23,60.823921333106696,94.13139194268808,34.46330481600866,41.568601366125655,77.69226265278289,60.17574041874567,6.9637584987056576,4.047564072268165,52.3885146304377,6.514188502504765,5.8875301840532694,17.76600540025542,Master,Middle,No,Easy,57.65604936879257,38.71712050889396,1.7648893992561383,57.98784146790882,83.48298582311644,B
S1023,Female,22,80.25727294812667,94.24614487978641,33.0473220394587,90.01172805233271,91.03601401086901,64.28862800869001,1.104431269411511,10.728439346644473,52.85460293642761,6.915930967395435,13.11151594524849,0.8086427939439367,Bachelor,Middle,Yes,Medium,56.65521831459823,38.844764051221446,2.428556021946317,82.6020838268008,96.47638214622695,A
S1024,,19,87.17291080467285,63.96950659678724,19.36766874719248,40.452272226389034,96.76364122504336,56.92167412270917,4.411488250468018,14.356598292840486,77.10749211782709,8.81501220319264,9.276652079005153,2.7178321724269985,Bachelor,Middle,No,Easy,49.45236361291925,34.61235040260159,4.5009501113710115,62.286503494881366,76.54369902900667,B
S1025,Female,19,80.28914589100476,63.628835309913235,13.052957215011626,236.5922412346149,71.09564060335346,77.20327233645938,8.090185422666975,10.364612267273458,67.15655496632914,5.777291569910233,6.08942184509384,4.703440654230323,PhD,Middle,Yes,Medium,87.75105211386578,32.5199615862398,6.151031108771872,139.1265703757898,79.89084601336393,B
S1026,Male,21,87.09577012622073,70.50781908007741,19.212874639591984,48.36813378057341,52.90145230329297,64.14525511293307,5.0533532097714335,13.304008945638053,56.9796924660651,4.580872339570859,8.015819464286503,4.088672326856098,Master,Middle,No,Easy,63.02366777092526,32.548284217236244,4.533198272513704,54.46126573709718,70.26221156491263,B
S1027,Female,21,67.86464729933634,94.99064250215974,33.9176081521327,90.172629209978,85.95754779324179,81.15661717220647,7.026990328172319,6.795360204018095,40.43628381101016,7.121533507680563,14.309478499879113,7.783973116827994,High School,Low,Yes,Easy,92.97216168567334,36.58444951284996,2.000867720239556,86.20330117362568,100.0,A
S1028,Female,23,57.034263681898736,65.15610340293996,12.967138753678732,89.10377667744372,77.128316298749,45.860602486813626,7.45751329984277,11.574611057929525,31.549741405950215,7.172767670822493,1.6982201491484306,13.623159697067038,Bachelor,Middle,Yes,Hard,72.09098017345809,25.85677930207203,4.398369198117689,72.53818630664628,66.02354116211583,C
S1029,Male,22,83.20779263289165,88.79987210509785,23.35527210502123,75.96456305030915,71.49878455253423,48.54061859332718,2.5346914124289386,12.645651550075552,45.31842743113848,8.783006633352242,3.1157328258703716,11.151488936969532,Bachelor,Middle,No,Medium,47.61170496046747,35.70364711775705,3.5626984887494646,66.39764616388209,81.86793000723128,B
S1030,Female,21,66.22135273136993,64.04662478452413,33.213386178626166,76.97287823903329,64.8449061820251,50.481363400218676,8.756993729425655,10.663134413753136,37.52299827780769,9.80991523739261,14.43793059879833,26.71949674213791,PhD,Low,No,Hard,70.02475904086765,26.718587090918774,1.9938151555888453,65.38703217028646,77.67519221441381,B
S1031,Male,23,80.20718713531096,84.92551414991301,17.371711629493255,40.29365280833287,74.11512933648972,68.04465269206271,4.59822430909179,7.61665929104347,84.98115215965676,4.331804117970091,14.359872727908062,18.363282282190113,,Middle,No,Easy,94.64498312483332,42.47388467690526,4.617114815510592,58.76539573189888,81.5544308780109,B
S1032,Female,23,62.17897738917945,74.2426919647658,27.477337295094408,94.16793613624812,66.25662101393749,89.81378949629868,2.1018510362154377,9.387991644230521,37.874857046971975,7.550136842458653,2.6574813189715893,26.284330498855294,Master,Low,No,Medium,71.08444279046012,29.847778998824133,2.262918590742794,84.48829760757009,90.11156597176284,A
S1033,Male,24,53.65533356630027,91.55655851863469,13.597105091708508,88.28079319666979,86.33656965187329,93.84978507081104,8.654158817884438,10.507604935183204,80.69597661147853,8.0876711818888,2.1766322568794734,15.811179747527966,Bachelor,High,No,Easy,40.102813982125944,43.606162877886106,3.9460850824061957,89.3682236954732,91.85573280571238,A
S1034,Male,18,94.66618079694936,69.34761795301455,8.824780587885597,89.23084241515505,76.10689743164677,58.46459070334954,4.178188061062537,3.7962660483214035,56.996108284325786,9.91480810449113,6.316277015079297,2.696114120680199,High School,Middle,No,Easy,91.31939469747306,32.20350704276952,10.727312691139806,76.06378340656092,83.34552138054036,B
S1035,Male,24,,85.56807317559839,12.728475829185792,76.25844953779796,92.08869315939737,76.59033483314577,7.503124383797197,12.143688913724771,35.136487282064316,9.655541285661469,0.7457743873195366,13.898623471993044,Bachelor,,No,Easy,52.91919233705042,32.69771940909238,,81.10708821288213,85.93750074436012,A
S1036,Female,22,94.47894472835665,69.4273013830354,8.463901819304738,58.963281075999504,76.09010790317322,87.26007459809303,5.480330722215929,14.2548680845091,86.89110346021101,8.274704588271865,9.823552984277102,24.660976405270947,Bachelor,Middle,Yes,Medium,77.86909791879262,38.20641110695282,11.162575694446982,72.59036718077968,78.99155617731806,B
S1037,Male,21,93.97759696549014,88.54641132448614,14.49834882778546,89.15067569997645,61.43659584031664,60.885618645578475,3.818717522345004,6.97858972769904,70.57413991656293,,1.1624403249261328,5.823113015013242,Bachelor,High,Yes,Easy,68.32940852254934,40.678751380658426,6.481951709244719,72.35693462575911,83.68676652519407,B
S1038,Female,22,85.7218146758618,94.94712138242994,34.92882976991041,56.03343104831558,90.85241034714294,67.49542552049502,8.098764150385694,10.51600774664816,46.503305900450115,4.969143533795568,0.8704444064142108,2.7364283625794927,Bachelor,Low,No,Medium,57.898856626248744,37.784797594819004,2.4541851313240164,69.91772317961761,91.75589802914521,A
S1039,Male,19,79.67403329368989,65.0720719650704,17.12642504775335,70.94913488382116,76.7465141566421,73.81858114771427,5.84469931644613,11.05538858685531,92.62768220328675,6.305059331226504,7.277804043132738,9.883042150147803,Bachelor,Low,No,Medium,55.545173802201376,38.04715803017847,4.652111171568847,73.54918254483538,82.99189564296519,B
S1040,Male,19,76.00131726129881,94.66382754382013,39.05658723299564,45.48520347891353,59.928369830890944,52.418116552442626,3.9056210242703173,9.933713212822205,33.1680819709386,7.510733950342926,14.366799541651522,11.666934919204188,PhD,Low,Yes,Easy,91.08179243789075,35.03276465733376,1.945928270893358,51.89802730656548,77.88996452000839,B
S1041,Female,22,88.97456954200257,83.74301017657191,39.29070171708509,,79.92837487789866,46.42902615491792,1.0959787033512702,8.206726624929534,44.1273725738434,8.351202379574524,6.4019390409473935,9.187730292177132,High School,Middle,Yes,Medium,90.15592427559105,33.94837756774025,2.2645197375875075,,88.16995105773191,A
S1042,Female,18,63.02477847287696,65.08441963468096,14.389660715874484,47.74237517741673,67.17040471723652,53.40431951250558,8.954453137667079,13.224719318622158,82.64328494641026,7.8123973448746735,5.347217379908266,4.0572235687366796,Master,Low,No,Medium,68.22241620295786,36.05398287968634,4.379865496296856,55.26936733988932,69.86393568213057,C
S1043,Male,18,71.04565456181948,77.10167421438848,6.434237778746166,52.3693243151724,90.53146939001915,79.47694916894434,0.35469585341666554,6.733900639033417,79.65645512169223,8.284736810966447,14.96935073253429,7.525195791651436,Bachelor,Middle,No,Hard,54.21723575443266,39.06179328865499,11.041813654524915,71.950255293758,74.80018672352746,B
S1044,Female,24,77.87254862149258,66.43441173940391,29.67721494718827,70.69737869705182,71.75838745503405,49.04900438435249,8.631873483680563,0.9165443472990537,50.249018560713466,6.574915027311386,7.979534411687752,20.46847213806331,Master,Middle,No,Medium,45.62881176945988,29.980127233963866,2.623984385329612,64.5211690306367,74.09941017251903,B
S1045,Female,22,68.5035714141271,88.01391555466279,20.78452759269203,82.02511501171398,84.869185189156,55.433300066757056,3.5996152488315545,12.668345635682403,34.34174127469482,8.365763743426054,5.628621103353728,11.577855488794919,Bachelor,Middle,No,Hard,48.611701057249704,33.272522921337796,3.295892634972054,74.90079158145952,78.71925151303205,B
S1046,Female,21,69.23689043406206,90.354725376718,8.526349538585169,74.06432182649644,54.585737966539384,63.581963713241706,6.393387635014058,10.10971908474826,90.06546505574607,4.8624475361183155,5.787912200124027,18.976483338556672,High School,Middle,No,Hard,68.72384491573325,45.11951062416462,8.12034389638112,65.0760392345329,77.93050857108865,B
S1047,Male,24,64.8628100375938,64.23186081091195,29.7632986642315,52.76736520400859,69.00916862251262,49.28285353685015,9.221997238356852,12.7388793974947,51.95883466489318,4.975517870578681,2.924392440502657,16.089113397561974,High School,Low,No,Medium,56.930647831845505,29.661325176252223,2.179288350035733,56.594552729412264,69.23114534634698,C
S1048,Male,20,75.39043175080413,80.24559410778578,6.091121818917243,40.05186733901197,97.19558895067513,55.54345991388989,,2.0782116366704146,43.699939044978564,4.9769928749767764,7.683345861713084,16.47158819573007,High School,Middle,No,Medium,42.31374782429762,32.813666041331444,12.377101294652078,61.842461594974296,72.21434689050308,B
S1049,Female,18,88.27585376068022,92.58500224103669,35.45688416722847,81.64328191690916,88.80609389490311,95.11983839409311,5.669504756388102,,66.1243275652684,9.345189742214657,6.582825422520087,7.456486738433879,High School,Middle,No,Easy,65.0342061921105,41.00036618536469,2.48966754507635,87.83509245346254,98.8470039013477,A
S1050,Male,17,59.06877701028408,97.44652166203986,9.85283851896563,94.18640292511014,57.677158513612575,46.06145227248416,,14.01561810573752,93.71590394977132,4.4562043798518065,4.0619294452112005,15.646290983045448,Master,High,No,Medium,81.04041108553724,47.97713728856622,5.99510251757229,68.79614440587308,80.46979983142904,B
S1051,Female,24,92.04948674390486,80.5407146696708,9.455915756135376,84.54522161683497,63.332674374908244,80.93875582958992,7.575838327190574,2.2159245877586145,33.04826044903628,8.809050236400855,2.408101299026397,0.7078414158960533,High School,Middle,No,Medium,89.04323137779932,30.771866490708497,9.734592515186007,77.09951770808344,83.44691770257799,B
S1052,Female,19,81.00894441867034,98.01116894445627,11.148530428900457,65.31136399861384,65.83115882510533,66.14249120033517,5.25631914599504,12.144784981056777,83.60628616216215,5.401425388280423,4.6685830300133055,12.952312269747786,Bachelor,,No,Hard,72.19062251256992,46.12460791576932,7.266333884569213,65.7166406070777,78.31011872472088,B
S1053,Female,24,87.04729457060137,81.4275588182412,38.60932254722233,89.70719937695085,81.2175469037814,81.99568066878041,6.247394599064581,12.348149132709537,70.07312595570963,6.810579642971504,7.6302499153159395,17.178684695697452,High School,Middle,No,Medium,79.78106681133454,38.442892836614284,2.2545667426341263,84.84684802254888,91.77203778088769,A
S1054,Female,22,,75.76761978399632,29.26092760888461,62.541622021509255,86.33574845550346,77.37804461998725,7.575269941328445,10.630578008235045,59.78143815862718,9.495739572794069,0.8749990842720251,5.459868640623279,Bachelor,High,Yes,Hard,60.02387589757128,34.68657356692434,,74.13078673125092,87.91117357143553,A
S1055,,17,85.07825156408285,93.92812514211582,33.048003741227284,68.87137463339072,85.97727722277966,57.29243148950543,8.410276377574117,1.9689331663930643,82.0856310873542,7.51562337812504,2.3061604287593394,7.696755187468542,Master,Low,No,Hard,67.29309985693168,44.595563760105584,2.574383984892497,70.52946246704182,89.0755883014047,A
S1056,Male,22,,79.71930841832356,18.917224500646356,66.24213720676258,74.47395470270733,91.59652181653637,7.618130968758638,10.010979368412114,97.60770971091426,5.260706117394152,14.21485900453643,6.585930594468582,Bachelor,Middle,Yes,Hard,80.12947710805162,43.43733446767992,,76.31799783847814,85.76278221621713,A
S1057,Female,23,86.82711911507909,78.87610042258092,16.770945462673446,64.61931299660387,88.91938581623126,72.05672104351461,3.5400494318124265,13.336298749902985,46.044434781388375,5.7045403619128425,8.142830265470085,2.116738657962726,Bachelor,High,Yes,Medium,80.0212025054762,32.87171708305195,5.17723459946414,74.1405572565653,82.6837737652765,B
S1058,Male,19,51.8062486588415,79.61249957639313,13.206940237410947,82.63549231116482,70.97974797235881,90.23948104024095,9.967264010577331,6.3829746720132485,40.055315555048374,9.522679743374713,0.951739554900568,10.435719634202702,Master,Low,No,Easy,63.34894455132273,31.894812983927615,3.9226533722089028,81.41996562824586,83.02041313109544,B
S1059,Male,19,90.04610193632881,93.87140007478982,21.822680990934312,,55.94626713418697,67.33068949035206,4.345026937193044,6.202752815678983,93.9017221655888,6.56286355065987,10.396316381543594,29.368972993558184,High School,Middle,No,Medium,69.90170378570775,46.941764455554704,4.126262120302093,,90.66716280674498,A
S1060,Female,18,94.63832362573895,93.27766166752208,24.3140056736959,57.41944171138688,77.09320839938303,99.15770546533815,0.2446470275893342,6.642874643691286,76.82671542201126,7.521912898040736,0.927043051185521,10.616412193908303,Master,High,Yes,Medium,90.81204367530333,43.34864158465888,3.89233781121156,75.84305084397111,92.77013923043242,A
S1061,Female,24,63.233035797955,,27.11211952784644,54.19869922121631,95.71046646085313,87.3769147175713,3.6261695158546203,1.2340783601430965,60.65902150933762,6.759593179752333,11.083113405695594,13.816098655109268,Bachelor,Middle,Yes,Easy,74.75986827187785,,2.332279323754431,76.60569404201385,85.85356152722001,A
S1062,,18,59.46433503286072,73.331994394821,13.999147639954309,42.07610243320884,88.06369526684054,98.12726128119154,1.2778295457384325,13.380383535449601,70.12816991849982,6.270628528290698,11.249440825800402,19.592617528691257,High School,Low,No,Medium,75.34160441276242,36.025232302146264,4.247711115150065,72.68772793769315,73.24253516509546,B
S1063,Female,17,84.44135137361184,79.67712096156518,11.594472799850484,72.07573390356754,,73.28795634004223,,13.037742959707655,82.19297336233709,5.339674761594411,9.76618463623879,19.454932535073215,Bachelor,Middle,No,Medium,83.1541160811948,40.34173096093697,7.282897017508269,,91.4045313558374,A
S1064,Male,24,61.38618534141139,82.91090038948437,10.941547437249755,52.64787784705688,81.04667169675665,71.05301227598852,2.8153504010689434,14.968639826854293,84.1122329094002,8.117149002907613,10.983068169290245,28.496849400558723,High School,Low,Yes,Easy,46.33725929737851,41.69571669872535,5.610375104021054,66.68905633064631,75.47322958030216,B
S1065,Male,23,,69.53348842511988,38.79786111682443,48.14736571090107,,86.54995951288919,0.5337549417726084,8.777747122476201,94.39259265732753,8.309452157632723,1.319486715195866,25.726924211973756,Master,High,Yes,Medium,68.75863604068002,39.73856505900147,,,88.0556851364454,A
S1066,Female,22,54.62791664708645,91.75820338862363,5.519964287762632,75.96064801052228,70.5604541328781,93.41601946573866,6.88512188409563,11.267874546770786,59.87899522269359,5.649310549644397,10.901708285329015,23.81852061315457,High School,Low,No,Hard,92.76874549490401,39.5032600611258,9.896425737425993,79.57720128379394,83.71352703912106,B
S1067,Male,23,55.66798383707112,79.45931062929691,21.839399213589598,77.46650918018518,65.9069186692466,98.02801877260569,0.7398888420190508,3.0400785946095703,50.53876370135765,8.734065058328982,2.0503247958582445,28.54881677334932,High School,Low,No,Medium,59.891321569685445,33.9455459290606,2.5489704772845414,80.16708490462976,86.22560765340029,A
S1068,Male,19,,73.36182193679838,16.6678743340797,81.36851907417163,96.90759512002155,62.850354831787484,2.0328955543595617,10.012932273362543,74.77649867528893,9.127211201810077,5.092588609077657,6.922961564495148,Bachelor,Low,Yes,Medium,56.22093805321501,36.9638463160973,,80.47479261521136,82.50389667777416,B
S1069,Male,17,80.32275042215021,64.27283971855962,20.719319487558778,67.69672929862253,91.445270408496,88.92875156134514,0.9289971449411938,9.745992731360861,59.10095294956712,9.524050577437782,14.141178802509494,18.511625838653778,Bachelor,Middle,No,Easy,73.06643810826168,31.102042505481315,3.8767079425741366,81.19089831040135,87.21755069434614,A
S1070,Male,20,88.10992509930287,69.55380641614428,24.973260264327617,,65.50609206169291,56.58550786995452,,13.518131037624187,71.62189177642846,,7.543132164887101,26.61590300166469,Master,High,No,Medium,52.16156835109169,35.19052028012898,3.5281706980470275,,84.2163267358022,B
S1071,Male,17,64.59482198081831,97.97124687023936,20.245620530444818,91.49885143690253,72.26146867332429,75.0065890709995,2.677516655395417,12.461890842586111,59.39900589191652,5.823542101679598,14.511396481245207,18.724144748343054,High School,Low,Yes,Hard,70.57698360880069,41.271175239455104,3.190557774392855,80.77995789805814,91.75886575104022,A
S1072,Male,21,80.4417687284272,72.20398747278107,19.519639760555826,84.40540168858692,69.92375019237436,54.89164816250595,5.7189896766037,14.076996939266447,40.709705067472214,9.162120085022174,1.3338368833010632,29.322614238206086,Master,Low,Yes,Medium,48.56086059717023,29.803137255328764,4.121068304292138,71.20678018189886,77.5757154647818,B
S1073,Male,17,76.74088222888687,66.75437157468141,30.645319539465728,74.95764151045029,57.15659257622883,64.10685489626863,9.646855564468417,13.032502090524112,62.85987261612709,5.191241216967364,7.163348993447701,3.0105814171913705,PhD,Middle,No,Medium,71.8886403383848,32.598285995629844,2.504163225645543,66.36209084592936,80.93045085987852,B
S1074,Male,23,77.14175540553262,78.42691166619973,29.00566962802626,56.70465244751537,,96.22471019635526,8.755566543496062,13.030408423482779,78.3642475358723,4.020810755460972,0.9360348041530597,13.17991508379601,Bachelor,High,No,Medium,73.13085510048477,39.200923007034376,2.659540579300939,,93.76678452488844,A
S1075,,21,80.71396067919747,72.28350973440995,34.164494871254675,94.06197068911217,69.40699669854843,53.03498848751973,8.759339254453248,0.9558499003307741,85.9498665367355,,9.453153935989272,29.320887237259086,Master,Middle,Yes,Hard,63.01202634567446,38.875026227670084,2.3625099970996084,74.35738383146531,88.8179327973601,A
S1076,Male,21,75.89116279080943,,13.748564343382345,55.07748919555661,,79.78204923243581,1.760670360376576,12.689429290439339,64.53283937575827,5.958696650508216,1.1806050205277456,11.387040857097773,Bachelor,Middle,No,Easy,61.051053399127866,,5.519933637822952,,81.72485337956302,B
S1077,Male,24,69.30780661861996,72.92580869117668,26.333497841392226,51.14613070947371,59.08909892867192,77.61248501100718,2.649071934978201,9.112175917546772,41.56665231472806,,2.6305170381056597,22.18669125297913,High School,Middle,No,Medium,53.50020531202471,30.191073070298614,2.631925581480433,61.46892746569321,79.00462025748523,B
S1078,Female,24,62.41652124712461,81.76434495757874,25.481817488749886,64.31847625826205,76.29779891058655,51.64060939899426,0.763933167953057,5.706666776489418,59.02813967546021,6.678004154323828,3.882454651039207,0.9120870323594754,Bachelor,Low,No,Easy,58.200726930847686,36.33493142236566,2.449453272894731,64.10891299617906,80.68429675027396,B
S1079,Male,21,84.5861598910941,82.06849488079868,17.940823380544106,43.12623138918136,51.15014648596495,62.928847407284664,7.7846833991518505,0.8477193658209348,85.04057501891887,9.089647604003371,11.231157774967247,20.84511343890939,High School,Middle,Yes,Medium,67.40902819552498,41.628663468023376,4.714731208090672,51.47419072364744,71.97261371340618,B
S1080,Female,20,60.18225935014338,74.26235684707555,22.01201396659383,93.81719555694849,86.68258322443081,75.96398274833962,0.6981630148556195,10.1651066215207,58.9001489431951,6.027352867560762,2.4594317822711216,28.038801975827354,,Middle,No,Medium,53.62123955660056,34.05873684276169,2.7340641997355624,86.32084801461053,83.07418628985629,B
S1081,Female,24,81.15594377694865,77.89211025010403,15.982375015700505,72.36384560290337,77.88386711582136,55.294823494366966,,4.923026258064262,78.75715555229556,,12.699480799396017,11.481188555700081,High School,High,No,Hard,83.05589548545244,39.119064185490316,5.07784003924473,68.89914542421785,78.18557787157272,B
S1082,Male,17,60.4999770192197,98.62071672939067,9.964553916594483,70.63236504152964,80.02830000654814,89.03430110270484,2.4787557232395074,,65.50495771746628,7.701634828288288,1.978559082462013,0.638995137807884,Bachelor,High,,Medium,78.99693827291745,42.68720656231046,6.071518858306942,78.97172634938775,83.50882892976918,B
S1083,Male,23,78.13985764795042,75.09393908921247,12.483042373195648,76.0687953944846,52.48260236262337,98.46860802441124,2.4344563402874475,10.225926555827014,46.88561875765777,7.163720344202106,0.528666736052345,0.8372941318645155,High School,Middle,No,Medium,54.811822693029754,31.905305478295297,6.25968055798137,75.71288127390423,79.91752449079688,B
S1084,Female,17,83.6185220208063,70.32907253039932,8.692977624042038,67.33630062774637,60.12983985001354,56.81176699793596,9.907250552476052,13.676618205362143,85.7305355616152,5.953687042764774,5.925681284545018,26.76069917133267,Bachelor,Middle,No,Hard,45.35893397058514,38.244828871442834,9.619088606594799,62.0170023054834,70.4444550326475,B
S1085,Female,20,59.84212500079426,69.73868176267041,28.907435131654346,41.76349344019979,53.567881872971846,55.28015806348168,7.567798069785374,,35.894941784948095,5.462270177687115,14.691624629569427,21.675483212887855,High School,Middle,No,Medium,40.00990214411795,28.100592885790743,2.0701291805465534,49.35980935701597,69.68122076504253,C
S1086,Male,19,52.69744853875887,78.31058450816536,28.125458758820304,73.67712088622181,63.86788715858297,70.02142894885945,8.3693935829105,6.758956936553997,66.74231979286054,,1.6551334168316583,3.2005915267973952,Master,Low,No,Medium,72.8195368809819,36.841639311021716,1.8736564971489629,69.63764318672145,84.79586973693623,B
S1087,Female,18,55.89381843473783,90.38080594867776,38.271223005295546,79.38956323260368,80.11707236874325,86.12709024270177,5.719826853440127,5.8167473616956835,44.62237239703835,6.681364960339456,1.5257766605944356,1.637708311535897,High School,Middle,No,Medium,51.62500605495069,36.03871626401099,1.4604659596847445,81.62907407647498,96.04589124222127,A
S1088,Male,23,77.26986352719615,68.23952736753893,30.538744477653445,62.92119833432292,,60.488033562938824,8.710142873937492,,34.6945939978963,9.463096059592038,11.267497661934359,24.14476090846438,Master,Middle,No,Medium,40.69203585558465,27.410777009840935,2.5302239777322195,,78.6129627815973,B
